date,concentration,day,month,year,day_of_week,timestamp,month_sin,month_cos,years_since_start,season
2020-04-09,0.15235857581782036,9,4,2020,3,1586390400.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-10,0.23332730887402856,10,4,2020,4,1586476800.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-15,0.21435026206397975,15,4,2020,2,1586908800.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-16,0.1048255919031267,16,4,2020,3,1586995200.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-17,0.14277968552322431,17,4,2020,4,1587081600.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-18,0.19049340321706126,18,4,2020,5,1587168000.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-19,0.14277968552322431,19,4,2020,6,1587254400.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-20,0.06669076450388578,20,4,2020,0,1587340800.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-21,0.047532983914693655,21,4,2020,1,1587427200.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-22,0.023856858846918492,22,4,2020,2,1587513600.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-23,0.038134827399240914,23,4,2020,3,1587600000.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-24,0.038134827399240914,24,4,2020,4,1587686400.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-25,0.02855593710464486,25,4,2020,5,1587772800.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-26,0.01427796855232243,26,4,2020,6,1587859200.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-27,0.05241279595156335,27,4,2020,0,1587945600.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-28,0.08096873305620822,28,4,2020,1,1588032000.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-29,0.14277968552322431,29,4,2020,2,1588118400.0,0.8660254037844387,-0.49999999999999983,2,2
2020-04-30,0.09524670160853063,30,4,2020,3,1588204800.0,0.8660254037844387,-0.49999999999999983,2,2
2020-05-01,0.08566781131393458,1,5,2020,4,1588291200.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-02,0.20007229351165734,2,5,2020,5,1588377600.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-03,0.14277968552322431,3,5,2020,6,1588464000.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-04,0.3332730887402856,4,5,2020,0,1588550400.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-09,0.5714802096511838,9,5,2020,5,1588982400.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-10,0.7142598951744081,10,5,2020,6,1589068800.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-11,0.2523043556840774,11,5,2020,0,1589155200.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-12,0.8572203144767757,12,5,2020,1,1589241600.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-13,1.0,13,5,2020,2,1589328000.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-14,0.8572203144767757,14,5,2020,3,1589414400.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-15,0.7142598951744081,15,5,2020,4,1589500800.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-16,0.5714802096511838,16,5,2020,5,1589587200.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-17,0.8572203144767757,17,5,2020,6,1589673600.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-18,0.2523043556840774,18,5,2020,0,1589760000.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-19,0.4285197903488162,19,5,2020,1,1589846400.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-20,0.14277968552322431,20,5,2020,2,1589932800.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-21,0.4285197903488162,21,5,2020,3,1590019200.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-22,0.6667269112597145,22,5,2020,4,1590105600.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-23,0.7142598951744081,23,5,2020,5,1590192000.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-24,0.4285197903488162,24,5,2020,6,1590278400.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-25,0.35712994758720407,25,5,2020,0,1590364800.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-26,0.5714802096511838,26,5,2020,1,1590451200.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-27,0.3809868064341225,27,5,2020,2,1590537600.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-28,0.23802638713175492,28,5,2020,3,1590624000.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-29,0.21435026206397975,29,5,2020,4,1590710400.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-30,0.15235857581782036,30,5,2020,5,1590796800.0,0.49999999999999994,-0.8660254037844387,2,2
2020-05-31,0.23802638713175492,31,5,2020,6,1590883200.0,0.49999999999999994,-0.8660254037844387,2,2
2020-06-01,0.10952467016085306,1,6,2020,0,1590969600.0,1.2246467991473532e-16,-1.0,2,3
2020-06-02,0.2618832459786734,2,6,2020,1,1591056000.0,1.2246467991473532e-16,-1.0,2,3
2020-06-03,0.23802638713175492,3,6,2020,2,1591142400.0,1.2246467991473532e-16,-1.0,2,3
2020-06-04,0.19049340321706126,4,6,2020,3,1591228800.0,1.2246467991473532e-16,-1.0,2,3
2020-06-05,0.2047713717693837,5,6,2020,4,1591315200.0,1.2246467991473532e-16,-1.0,2,3
2020-06-06,0.1857943249593349,6,6,2020,5,1591401600.0,1.2246467991473532e-16,-1.0,2,3
2020-06-07,0.07138984276161216,7,6,2020,6,1591488000.0,1.2246467991473532e-16,-1.0,2,3
2020-06-09,0.1048255919031267,9,6,2020,1,1591660800.0,1.2246467991473532e-16,-1.0,2,3
2020-06-10,0.09524670160853063,10,6,2020,2,1591747200.0,1.2246467991473532e-16,-1.0,2,3
2020-06-11,0.13808060726549792,11,6,2020,3,1591833600.0,1.2246467991473532e-16,-1.0,2,3
2020-06-12,0.11910356045544912,12,6,2020,4,1591920000.0,1.2246467991473532e-16,-1.0,2,3
2020-06-13,0.13338152900777156,13,6,2020,5,1592006400.0,1.2246467991473532e-16,-1.0,2,3
2020-06-14,0.14277968552322431,14,6,2020,6,1592092800.0,1.2246467991473532e-16,-1.0,2,3
2020-06-15,0.08096873305620822,15,6,2020,0,1592179200.0,1.2246467991473532e-16,-1.0,2,3
2020-06-16,0.09994577986625701,16,6,2020,1,1592265600.0,1.2246467991473532e-16,-1.0,2,3
2020-06-17,0.1048255919031267,17,6,2020,2,1592352000.0,1.2246467991473532e-16,-1.0,2,3
2020-06-18,0.07138984276161216,18,6,2020,3,1592438400.0,1.2246467991473532e-16,-1.0,2,3
2020-06-19,0.12380263871317548,19,6,2020,4,1592524800.0,1.2246467991473532e-16,-1.0,2,3
2020-06-20,0.14765949756009397,20,6,2020,5,1592611200.0,1.2246467991473532e-16,-1.0,2,3
2020-06-21,0.07138984276161216,21,6,2020,6,1592697600.0,1.2246467991473532e-16,-1.0,2,3
2020-06-22,0.09054762335080427,22,6,2020,0,1592784000.0,1.2246467991473532e-16,-1.0,2,3
2020-06-23,0.06669076450388578,23,6,2020,1,1592870400.0,1.2246467991473532e-16,-1.0,2,3
2020-06-24,0.06199168624615941,24,6,2020,2,1592956800.0,1.2246467991473532e-16,-1.0,2,3
2020-06-25,0.06669076450388578,25,6,2020,3,1593043200.0,1.2246467991473532e-16,-1.0,2,3
2020-06-26,0.08096873305620822,26,6,2020,4,1593129600.0,1.2246467991473532e-16,-1.0,2,3
2020-06-27,0.023856858846918492,27,6,2020,5,1593216000.0,1.2246467991473532e-16,-1.0,2,3
2020-06-28,0.047532983914693655,28,6,2020,6,1593302400.0,1.2246467991473532e-16,-1.0,2,3
2020-06-29,0.05241279595156335,29,6,2020,0,1593388800.0,1.2246467991473532e-16,-1.0,2,3
2020-06-30,0.038134827399240914,30,6,2020,1,1593475200.0,1.2246467991473532e-16,-1.0,2,3
2020-07-01,0.038134827399240914,1,7,2020,2,1593561600.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-02,0.047532983914693655,2,7,2020,3,1593648000.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-03,0.04283390565696729,3,7,2020,4,1593734400.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-04,0.06199168624615941,4,7,2020,5,1593820800.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-05,0.09524670160853063,5,7,2020,6,1593907200.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-06,0.09524670160853063,6,7,2020,0,1593993600.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-07,0.07138984276161216,7,7,2020,1,1594080000.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-08,0.09524670160853063,8,7,2020,2,1594166400.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-09,0.07138984276161216,9,7,2020,3,1594252800.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-10,0.05241279595156335,10,7,2020,4,1594339200.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-11,0.06669076450388578,11,7,2020,5,1594425600.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-12,0.09994577986625701,12,7,2020,6,1594512000.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-13,0.0,13,7,2020,0,1594598400.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-14,0.03325501536237123,14,7,2020,1,1594684800.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-21,0.02855593710464486,21,7,2020,1,1595289600.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-22,0.05711187420928972,22,7,2020,2,1595376000.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-23,0.038134827399240914,23,7,2020,3,1595462400.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-24,0.047532983914693655,24,7,2020,4,1595548800.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-25,0.03325501536237123,25,7,2020,5,1595635200.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-26,0.03325501536237123,26,7,2020,6,1595721600.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-27,0.047532983914693655,27,7,2020,0,1595808000.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-28,0.00957889029459606,28,7,2020,1,1595894400.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-29,0.0189770468100488,29,7,2020,2,1595980800.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-30,0.01427796855232243,30,7,2020,3,1596067200.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-07-31,0.02855593710464486,31,7,2020,4,1596153600.0,-0.4999999999999998,-0.8660254037844388,2,3
2020-08-01,0.01427796855232243,1,8,2020,5,1596240000.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-02,0.01427796855232243,2,8,2020,6,1596326400.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-03,0.0046990782577263695,3,8,2020,0,1596412800.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-04,0.0,4,8,2020,1,1596499200.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-05,0.00957889029459606,5,8,2020,2,1596585600.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-06,0.0189770468100488,6,8,2020,3,1596672000.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-07,0.00957889029459606,7,8,2020,4,1596758400.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-08,0.0189770468100488,8,8,2020,5,1596844800.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-09,0.01427796855232243,9,8,2020,6,1596931200.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-10,0.00957889029459606,10,8,2020,0,1597017600.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-11,0.0,11,8,2020,1,1597104000.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-12,0.00957889029459606,12,8,2020,2,1597190400.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-13,0.0,13,8,2020,3,1597276800.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-14,0.0,14,8,2020,4,1597363200.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-15,0.00957889029459606,15,8,2020,5,1597449600.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-16,0.0046990782577263695,16,8,2020,6,1597536000.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-17,0.0046990782577263695,17,8,2020,0,1597622400.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-18,0.01427796855232243,18,8,2020,1,1597708800.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-19,0.01427796855232243,19,8,2020,2,1597795200.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-20,0.02855593710464486,20,8,2020,3,1597881600.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-21,0.0189770468100488,21,8,2020,4,1597968000.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-22,0.023856858846918492,22,8,2020,5,1598054400.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-23,0.01427796855232243,23,8,2020,6,1598140800.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-24,0.01427796855232243,24,8,2020,0,1598227200.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-25,0.01427796855232243,25,8,2020,1,1598313600.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-26,0.01427796855232243,26,8,2020,2,1598400000.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-27,0.0046990782577263695,27,8,2020,3,1598486400.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-28,0.0046990782577263695,28,8,2020,4,1598572800.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-29,0.00957889029459606,29,8,2020,5,1598659200.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-30,0.0046990782577263695,30,8,2020,6,1598745600.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-08-31,0.03325501536237123,31,8,2020,0,1598832000.0,-0.8660254037844384,-0.5000000000000004,2,3
2020-09-01,0.01427796855232243,1,9,2020,1,1598918400.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-02,0.00957889029459606,2,9,2020,2,1599004800.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-03,0.023856858846918492,3,9,2020,3,1599091200.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-04,0.023856858846918492,4,9,2020,4,1599177600.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-05,0.0189770468100488,5,9,2020,5,1599264000.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-06,0.023856858846918492,6,9,2020,6,1599350400.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-07,0.0189770468100488,7,9,2020,0,1599436800.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-08,0.01427796855232243,8,9,2020,1,1599523200.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-09,0.023856858846918492,9,9,2020,2,1599609600.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-10,0.0189770468100488,10,9,2020,3,1599696000.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-11,0.00957889029459606,11,9,2020,4,1599782400.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-12,0.01427796855232243,12,9,2020,5,1599868800.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-13,0.00957889029459606,13,9,2020,6,1599955200.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-14,0.0189770468100488,14,9,2020,0,1600041600.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-15,0.01427796855232243,15,9,2020,1,1600128000.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-16,0.0189770468100488,16,9,2020,2,1600214400.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-17,0.01427796855232243,17,9,2020,3,1600300800.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-18,0.01427796855232243,18,9,2020,4,1600387200.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-19,0.01427796855232243,19,9,2020,5,1600473600.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-20,0.00957889029459606,20,9,2020,6,1600560000.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-21,0.01427796855232243,21,9,2020,0,1600646400.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-22,0.00957889029459606,22,9,2020,1,1600732800.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-23,0.00957889029459606,23,9,2020,2,1600819200.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-24,0.00957889029459606,24,9,2020,3,1600905600.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-25,0.00957889029459606,25,9,2020,4,1600992000.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-26,0.0,26,9,2020,5,1601078400.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-27,0.0,27,9,2020,6,1601164800.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-28,0.02855593710464486,28,9,2020,0,1601251200.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-29,0.00957889029459606,29,9,2020,1,1601337600.0,-1.0,-1.8369701987210297e-16,2,4
2020-09-30,0.0046990782577263695,30,9,2020,2,1601424000.0,-1.0,-1.8369701987210297e-16,2,4
2020-10-01,0.0,1,10,2020,3,1601510400.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-02,0.0,2,10,2020,4,1601596800.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-03,0.0,3,10,2020,5,1601683200.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-04,0.0,4,10,2020,6,1601769600.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-05,0.0,5,10,2020,0,1601856000.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-06,0.0,6,10,2020,1,1601942400.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-07,0.0,7,10,2020,2,1602028800.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-08,0.00957889029459606,8,10,2020,3,1602115200.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-09,0.00957889029459606,9,10,2020,4,1602201600.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-10,0.0046990782577263695,10,10,2020,5,1602288000.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-11,0.0046990782577263695,11,10,2020,6,1602374400.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-12,0.0,12,10,2020,0,1602460800.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-13,0.0,13,10,2020,1,1602547200.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-14,0.0,14,10,2020,2,1602633600.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-15,0.00957889029459606,15,10,2020,3,1602720000.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-16,0.0,16,10,2020,4,1602806400.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-17,0.0046990782577263695,17,10,2020,5,1602892800.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-18,0.0046990782577263695,18,10,2020,6,1602979200.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-19,0.0,19,10,2020,0,1603065600.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-20,0.0,20,10,2020,1,1603152000.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-21,0.0,21,10,2020,2,1603238400.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-22,0.0,22,10,2020,3,1603324800.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-23,0.0,23,10,2020,4,1603411200.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-24,0.0,24,10,2020,5,1603497600.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-25,0.0,25,10,2020,6,1603584000.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-26,0.0,26,10,2020,0,1603670400.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-27,0.00957889029459606,27,10,2020,1,1603756800.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-28,0.0,28,10,2020,2,1603843200.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-29,0.00957889029459606,29,10,2020,3,1603929600.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-30,0.0,30,10,2020,4,1604016000.0,-0.8660254037844386,0.5000000000000001,2,4
2020-10-31,0.0,31,10,2020,5,1604102400.0,-0.8660254037844386,0.5000000000000001,2,4
2020-11-01,0.00957889029459606,1,11,2020,6,1604188800.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-02,0.00957889029459606,2,11,2020,0,1604275200.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-03,0.0,3,11,2020,1,1604361600.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-04,0.0,4,11,2020,2,1604448000.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-05,0.0,5,11,2020,3,1604534400.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-06,0.0,6,11,2020,4,1604620800.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-07,0.0,7,11,2020,5,1604707200.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-08,0.0,8,11,2020,6,1604793600.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-09,0.0,9,11,2020,0,1604880000.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-10,0.0,10,11,2020,1,1604966400.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-11,0.0,11,11,2020,2,1605052800.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-12,0.0,12,11,2020,3,1605139200.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-13,0.0,13,11,2020,4,1605225600.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-14,0.0,14,11,2020,5,1605312000.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-15,0.0,15,11,2020,6,1605398400.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-16,0.01427796855232243,16,11,2020,0,1605484800.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-17,0.0,17,11,2020,1,1605571200.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-18,0.0,18,11,2020,2,1605657600.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-19,0.0,19,11,2020,3,1605744000.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-20,0.0,20,11,2020,4,1605830400.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-21,0.0,21,11,2020,5,1605916800.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-22,0.0,22,11,2020,6,1606003200.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-23,0.0,23,11,2020,0,1606089600.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-24,0.0,24,11,2020,1,1606176000.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-25,0.0,25,11,2020,2,1606262400.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-26,0.0,26,11,2020,3,1606348800.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-27,0.0,27,11,2020,4,1606435200.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-28,0.0,28,11,2020,5,1606521600.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-29,0.0,29,11,2020,6,1606608000.0,-0.5000000000000004,0.8660254037844384,2,4
2020-11-30,0.0,30,11,2020,0,1606694400.0,-0.5000000000000004,0.8660254037844384,2,4
2020-12-01,0.0,1,12,2020,1,1606780800.0,-2.4492935982947064e-16,1.0,2,1
2020-12-02,0.0,2,12,2020,2,1606867200.0,-2.4492935982947064e-16,1.0,2,1
2020-12-03,0.0,3,12,2020,3,1606953600.0,-2.4492935982947064e-16,1.0,2,1
2020-12-04,0.0,4,12,2020,4,1607040000.0,-2.4492935982947064e-16,1.0,2,1
2020-12-05,0.0,5,12,2020,5,1607126400.0,-2.4492935982947064e-16,1.0,2,1
2020-12-06,0.0,6,12,2020,6,1607212800.0,-2.4492935982947064e-16,1.0,2,1
2020-12-07,0.0,7,12,2020,0,1607299200.0,-2.4492935982947064e-16,1.0,2,1
2020-12-08,0.0,8,12,2020,1,1607385600.0,-2.4492935982947064e-16,1.0,2,1
2020-12-09,0.0,9,12,2020,2,1607472000.0,-2.4492935982947064e-16,1.0,2,1
2020-12-10,0.0,10,12,2020,3,1607558400.0,-2.4492935982947064e-16,1.0,2,1
2020-12-11,0.0,11,12,2020,4,1607644800.0,-2.4492935982947064e-16,1.0,2,1
2020-12-12,0.0,12,12,2020,5,1607731200.0,-2.4492935982947064e-16,1.0,2,1
